Global Data Model,,Attribute Definitions for Business (ADB) Release 2.11,,,,Business Message Standard (BMS) Information (v3.1.35),,,,,"Associated Code List
Only a subset of code lists are included in the GDM Code Lists tab. Except as noted, all codelists can be found in the GS1 GDSN Navigator [https://navigator.gs1.org]",,,,,,,,"Market Stage Indicator

All data may be exchanged as preliminary data prior to being final.",,,,,,,Change Information,,,
NO,1007,First Order Date/Time,The earliest date/time an order will be processed for the product.,Orders placed for lamb and rice adult dog food will not be processed before 01-September-2022.,Used by the seller to communicate to the buyer when orders for a product will first be processed.,firstOrderDateTime,Indicates the earliest date that an order can be placed for the trade item.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:delivery_purchasing_information:xsd:3' and local-name()='deliveryPurchasingInformationModule']/deliveryPurchasingInformation/firstOrderDateTime,deliveryPurchasingInformationModule/deliveryPurchasingInformation/firstOrderDateTime,NO,not applicable,,Regional,Regional,Regional,Regional,Regional,Product Life Cycle,YES,Final,YES,Final,YES,Final,,"Errata - Update;
Update","WR-22-034;
WR-22-177","Add ""AUNZ"" in the ""AUNZ region"" column for  attribute First Order Date/Time in Alcoholic Beverages.;
Add Market Stage Indicator information",2.2; 2.6.1
YES,1025,First Ship Date/Time,The date/time the product is first available to ship from the seller or the service is available.,Skin care lotion is first available to ship on 01-Nov-2035.,Used by the seller to communicate to the buyer when the product is first available to ship or the service is available to begin.,startAvailabilityDateTime,"The date (CCYY-MM-DDTHH:MM:SS) from which the trade item becomes available from the supplier, including seasonalor temporary trade item and services.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:delivery_purchasing_information:xsd:3' and local-name()='deliveryPurchasingInformationModule']/deliveryPurchasingInformation/startAvailabilityDateTime,deliveryPurchasingInformationModule/deliveryPurchasingInformation/startAvailabilityDateTime,NO,not applicable,,Global,Global,Global,Global,Global,Product Life Cycle,YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1066,Dietary Regime Code,The code indicating the diet the product is suitable for.  ,"Images of product labels marked with diet types such as Vegan, Halal, Vegetarian","Used by the seller to notify buyers and consumers about the dietary regime that a product may belong to.  This is not an indication of certification and may not appear on the physical product.  It could also be used to market specific products based on dietary regime.

Used by institutions or food service when creating meals, ensuring that the product complies with a dietary regime.
",dietTypeCode,Code indicating the diet the product is suitable for.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:diet_information:xsd:3' and local-name()='dietInformationModule']/dietInformation/dietTypeInformation/dietTypeCode,dietInformationModule/dietInformation/dietTypeInformation/dietTypeCode,YES,DietTypeCode,79,Global,N/A,Global,Global,N/A,Marketing & Consumer Facing,YES,Preliminary,NO,Preliminary,YES,Final,,Update,"WR-22-153;
WR-22-177","Update Detailed Conditional Reason to indicate attribute is Mandatory if seller has agreed to/wants to communicate that the product is suitable for a particular diet.;
Add Market Stage Indicator information",2.4; 2.6.1
NO,1152,Tax Type Code,"The code identifying a specific type of tax, levy, duty or fee associated with the type of product or service.","VAT, Packaging/Recycling Tax, Alcohol Tax","Used to communicate the type of tax, levy, duty or fee applied to the product.
Used to identify the portion of the invoice that is tax.
Used to communicate to the buyer the amount of levy, duty or fee that they will need to pay.
This is a local code list. https://www.gs1.org/standards/gdsn/3-x",dutyFeeTaxTypeCode,Identification of the type of duty or tax or fee applicable to the trade item. This will vary by target market.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:duty_fee_tax_information:xsd:3' and local-name()='dutyFeeTaxInformationModule']/dutyFeeTaxInformation/dutyFeeTaxTypeCode,dutyFeeTaxInformationModule/dutyFeeTaxInformation/dutyFeeTaxTypeCode,NO,Refer to local code list,not applicable,Regional,Regional,Regional,Regional,Regional,Financial,YES,Final,NO,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1175,Tax Category Code,The code representing the level of tax rate applied by a government to the product.,"• STANDARD
• LOW
• ZERO
• EXEMPT",Used to communicate to the buyer the type of rates for taxes or levies applied to a product or service.,dutyFeeTaxCategoryCode,"Depicts the applicability of the tax rate or amount for a trade item for example zero, low or exempt.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:duty_fee_tax_information:xsd:3' and local-name()='dutyFeeTaxInformationModule']/dutyFeeTaxInformation/dutyFeeTax/dutyFeeTaxCategoryCode,dutyFeeTaxInformationModule/dutyFeeTaxInformation/dutyFeeTax/dutyFeeTaxCategoryCode,YES,TaxCategoryCode,311,Regional,Regional,Regional,Regional,Regional,Financial,YES,Final,NO,Final,YES,Final,,"Errata - Update;
Update","WR-21-334;
WR-22-177","Update Associated Code List Name in GDM;
Add Market Stage Indicator information",2.0.1; 2.6.1
NO,1258,Genetically Modified Declaration Code,The code indicating the presence or absence of genetically modified protein or DNA (deoxyribonucleic acid) in the product.,"Image of a bottle of milk and the code indicating ""FREE_FROM""",Used by the buyer to communicate to the consumer the GMO (Genetically Modified Organism) declaration of the product.  Used by the buyer in assortment planning.,geneticallyModifiedDeclarationCode,A statement of the presence or absence of genetically modified protein or DNA.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:farming_and_processing_information:xsd:3' and local-name()='farmingAndProcessingInformationModule']/tradeItemFarmingAndProcessing/geneticallyModifiedDeclarationCode,farmingAndProcessingInformationModule/tradeItemFarmingAndProcessing/geneticallyModifiedDeclarationCode,YES,LevelOfContainmentCode,140,Regional,N/A,Regional,Regional,N/A,Claims & Certifications,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1259,Growing Method Code,"The code indicating how the product has been grown, cultivated, reared and/or raised.","• Carton of eggs with Growing Method Code = CAGE_FREE, indicating the eggs come from a chicken able to move about inside a barn without being confined to cages.
• Package of chicken with Growing Method Code = FREE_RANGE, indicating it comes from a chicken able to access an outdoor area.
• Box of cut flowers with Growing Method Code = COCONUT_HUSK, indicating the flowers are grown in coconut husk chips.
• Tray of tomatoes with Growing Method Code = SUNLIGHT, indicating the plants are grown using natural sunlight (i.e., the solar radiation that is visible at Earth’s surface).","Used by the buyer to communicate to the consumer the growing method of the product. Used by the buyer in assortment planning.

Not used for fish and seafood in EU, rather please reference Fish Production Method Code.",growingMethodCode,"Note: This attribute is being deprecated in a future release. Use growingMethodCode in GrowingMethodInformation class in the same module.  The code indicating how the product has been grown, cultivated, reared and/or raised.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:farming_and_processing_information:xsd:3' and local-name()='farmingAndProcessingInformationModule']/tradeItemFarmingAndProcessing/growingMethodCode,farmingAndProcessingInformationModule/tradeItemFarmingAndProcessing/growingMethodCode,YES,GrowingMethodCode,120,Global,N/A,N/A,N/A,N/A,Category Specific,YES,Final,NO,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1268,Ingredient Statement ,The composition of the product that matches what appears on the package.,Full ingredient list for food which appears as it does on the product package.,Used to indicate to the consumer the composition of the product that may include allergens and contaminations.,ingredientStatement,Information on the constituent ingredient make-up of the product as specified.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:food_and_beverage_ingredient:xsd:3' and local-name()='foodAndBeverageIngredientModule']/ingredientStatement,foodAndBeverageIngredientModule/ingredientStatement,YES,not applicable,,Global,N/A,N/A,Global,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1270,Percent of Fruit and/or Vegetable Juice,"The amount of fruit and/or vegetable juice contained in the product, expressed as a percentage of the total volume.","• For a bottle of fruit juice showing the product contains 100% juice on the package:
Percent of Fruit and/or Vegetable Juice = 100

• For a frozen novelty bar showing the product contains 65% juice on the package:
Percent of Fruit and/or Vegetable Juice = 65
 
• For a container of mixed organic carrot and apple juices showing the product contains 83% juice on the package:
Percent of Fruit and/or Vegetable Juice = 83","Used by the buyer for assortment planning.
Used by the consumer for search and discovery.",juiceContentPercent,"The amount of fruit and/or vegetable juice contained in the product, expressed as a percentage of the total volume.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:food_and_beverage_ingredient:xsd:3' and local-name()='foodAndBeverageIngredientModule']/juiceContentPercent,foodAndBeverageIngredientModule/juiceContentPercent,NO,not applicable,,Regional,N/A,N/A,N/A,N/A,Category Specific,YES,Final,NO,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1272,Additive Name,The name of an additive that is or may be contained in the product.,"Image of a product showing the additive ""Natural Flavouring"" on the package.

Provide an example of a product containing multiple additives.","Used by the consumer for search and discovery.

Used in conjunction with Additive Containment Code. May also be used with additiveTypeCodeReference (GDD name).",additiveName,The name of any additive or genetic modification contained or not contained in the trade item.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:food_and_beverage_ingredient:xsd:3' and local-name()='foodAndBeverageIngredientModule']/additiveInformation/additiveName,foodAndBeverageIngredientModule/additiveInformation/additiveName,NO,not applicable,,Regional,Regional,N/A,N/A,Regional,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
